,Ctrl_Rep1,Ctrl_Rep2,Ctrl_Rep3,Ctrl_Rep4,Ctrl_Rep5,Treat_Rep1,Treat_Rep2,Treat_Rep3,Treat_Rep4,Treat_Rep5
Prot_0159,21.09280293777027,20.30436890665416,20.67944227835969,20.870604041275392,21.160157718747314,20.55689254669259,20.71771340336236,21.15066556089403,20.84241125360642,20.513555076698047
Prot_0160,22.035308726173053,22.000642154441355,22.41852529874592,22.212737054988104,21.972054209289542,21.938484795642548,21.8310552735393,21.78759791608883,22.25302550722643,22.390237502125487
Prot_0161,19.925982985608577,19.410086361794583,19.03412028026616,19.512374461921986,19.024878466623186,18.968554866523984,19.03695799675197,19.643505769751325,19.424131576938578,19.540882253471118
Prot_0162,21.18061521394933,21.20103080144466,21.06356454225186,20.71598914815945,20.839732441185124,21.169275532338204,21.282926209080376,21.17994002361422,21.40462370050431,21.205440384367517
Prot_0163,19.34326600111853,19.814440613621336,19.4759918971036,19.54408407820097,19.56399989634164,19.197928560088798,19.60685403273177,19.65397206841491,18.985827541065735,19.397638603307374
Prot_0164,23.225111812510182,22.518240909364323,22.87306143881086,22.082741014701725,22.507130011933995,22.650873157684586,22.728763752429987,22.719715125555016,22.28271369824719,22.52501675558473
Prot_0165,18.73355162536072,18.9572963442263,18.922598598167347,19.012102358515207,18.792663381378116,19.192922654354284,19.090391054457108,18.69477657220072,18.690289168525112,19.18818221646249
Prot_0166,19.073067572641396,18.378041527975977,18.782539036740538,18.700796804808768,18.66959425250896,18.840308882243388,18.438292890556333,18.374092009725597,18.79641451193309,18.481184143709342
Prot_0167,19.98382895363548,20.15154520942989,19.89311489357482,19.473437772381295,20.1900228790131,19.83642536502681,19.898711630532297,20.853533933110704,20.1291658795091,19.997624526056956
Prot_0168,18.5204051976876,17.935297418699623,18.74919560491265,18.770141166554264,18.862922650304835,18.237634125330903,18.256909894069526,18.211175339231687,18.75110492102818,18.736576619572833
Prot_0169,20.585797388290196,20.79329569445085,19.983331660347936,19.80304215524216,21.012866023217356,20.058017818609866,20.857852172681266,20.589292030906506,20.434218820300135,20.483077588400988
Prot_0170,18.78177000466299,19.733178338388974,19.370443624135273,19.825703489494472,19.077677593514725,19.158347346209624,19.414745231505318,19.146363447698302,19.792205666349904,18.94398815845873
Prot_0171,17.723194696214644,18.65047917070262,17.983704905161392,18.030376502026712,17.407200199953568,17.944853322330456,18.456975783944753,17.946210292698947,17.571896832572993,17.806060184582027
Prot_0172,19.615640942792048,19.15296204064106,19.517419200296747,19.523635016393257,19.0192702102682,19.43836121648161,19.710553721365198,19.786878645615406,19.047324052731756,19.747846861028314
Prot_0173,19.72751874445322,19.587828917003744,19.79809355802062,19.110648062174082,19.960270304195703,19.803888909435944,19.306595008996062,19.47637073034304,19.92524499399725,19.85595193889171
Prot_0174,20.588403794446045,21.28191769953799,20.71603163587084,20.574797477176126,21.300156525276343,21.272619429618167,21.191705114768503,21.018924395026282,20.979491505621596,20.876251570362502
Prot_0175,18.243752077499224,18.26132739752358,17.944416478416855,17.196960994883796,18.401623109848558,18.23772792280968,18.828736643621017,18.788020725429373,18.212892624278737,18.27424061653842
Prot_0176,20.376074981857784,20.09744715826363,21.058329571010155,21.160393674034857,20.155886971302454,20.899833676465104,20.377488752099044,20.587875477150643,20.898247624886665,20.75074841267661
Prot_0177,19.75322037598175,20.11585041610067,20.240279949001813,20.053163863913692,20.065203439141836,20.230864613218472,20.04789294072713,19.93017240912942,20.42909533381635,20.009002729586406
Prot_0178,16.79557852707315,17.399975538945764,17.3948916633519,17.199472397188643,17.94336752030497,17.272164021520958,17.310969048366214,17.645639492151243,17.662331439860143,17.838068162028083
Prot_0179,18.742682086147198,18.809595695454384,19.26600964681129,19.768162443522623,18.79260473917678,19.468847848219173,19.367687605900294,19.30438360486144,19.062808310977765,19.10048676259088
Prot_0180,17.45764465151534,17.135864893167575,17.83653126406093,17.77541354224459,16.88653592278346,17.534704573347828,17.251604466896556,16.96004833530169,17.850022882251157,17.474387164175
Prot_0181,23.438793170443738,22.917263996903145,23.319723890468715,23.607469797239624,22.987440801954364,23.664740793392074,23.141749982026656,23.141498539073943,23.55756253873032,23.645823262693213
Prot_0182,19.160438272003756,19.748285503401885,19.369178138491268,19.86889424844257,19.73233757385162,19.37034316165166,20.0254583752125,19.47373774095375,19.714404601008148,19.610469378071997
Prot_0183,19.22992391617195,19.836993812251166,19.23001019373914,18.65008256854572,19.253044206359753,19.692838214336277,18.717351951471684,18.708673551626074,19.40745630204103,18.573463750010646
Prot_0184,21.249339924017352,21.39944084525376,20.58732316087013,21.19843133383952,20.816170667339495,20.842900368556442,21.19893152220993,21.659558485040186,21.385446508513674,20.870719896712288
Prot_0185,20.868186349842976,20.268296025016042,20.464663039980582,20.552327777448234,20.19115711474053,20.196423112743375,20.70937702710138,20.83001913548113,20.43924475816198,20.70230819669503
Prot_0186,19.163876148465068,19.887624774579237,20.12635781836992,19.88792756531662,19.854493608094387,19.839685645951445,19.637245614453025,20.14678725045409,19.70109008883505,19.944825988108587
Prot_0187,20.25028815180492,20.4833187972342,20.124757189616886,20.1479155881525,19.43383156535885,20.1403011560914,20.640056783766045,20.21987422199479,19.706195926585707,20.24231799707831
Prot_0188,21.78470503417549,21.88334189884015,21.71787419970534,21.420139297159693,21.912394691766888,21.91823952499974,21.798306647560818,21.928682867986538,22.01737641937111,21.576516214109052
Prot_0189,19.839543161694404,20.128397229814688,20.589662358263745,20.08849768265702,20.020657511701096,19.61655340533102,19.783372913372123,19.86216725013747,20.033220316707066,19.65158360907828
Prot_0190,22.896453493306307,23.079262007680633,22.403646586302138,22.425052982306656,23.247334029424792,22.835368680442333,22.58821270319448,22.7448739036364,23.056915057370897,23.209065919429936
Prot_0191,19.052642371037493,18.976478826942845,19.007090061750116,18.88892733264453,18.69995621285388,18.760807715971968,18.49782241531508,18.225618988953844,18.95127659416034,18.58967226505956
Prot_0192,19.03404232323353,18.606213972584406,18.212319435714118,18.704375540294038,18.70336360544927,18.16038284948216,18.613710242698147,18.635610090833232,18.355306911638273,18.55233950553529
Prot_0193,17.908146079944697,17.526954334691133,17.43104482689084,17.634097093260664,18.102810573126934,17.91727710175821,18.35870408606501,17.797547136897723,18.036256176393746,18.15172407751814
Prot_0194,19.949208686949703,19.232627279611783,19.834936884200243,19.63267497048612,19.354563259436,19.752748833438144,19.23069932115461,19.3316646706713,18.90447455345172,19.23754896454151
Prot_0195,19.927457348327234,20.155875095846703,20.2735809284002,19.22344354685877,19.516955560642053,19.818527892319768,19.73113856680758,20.00250654641283,19.90354027943051,19.688973433133626
Prot_0196,20.407997591730172,19.575153291999577,19.925952884863996,19.87178417344954,19.945142085904184,20.029823162173532,19.72649006990321,19.738379139097837,19.14245401137829,19.642383579751836
Prot_0197,20.073458376308803,21.096369525533834,20.651776031066863,20.72572017001741,20.63437183724707,20.29580633274689,20.868785946718052,20.208367067046016,20.01288931160685,20.475320098519184
Prot_0198,17.964095788768162,18.017957283747823,17.735267773005553,17.525301353018495,17.643290469821128,17.51973517244877,17.880975489156818,17.897166251557618,17.946220229593838,17.50115239323161
Prot_0199,19.96322765273893,19.520105185880983,19.904937059324272,19.689776101915697,19.834209586760135,19.78958576926011,20.222697568899683,20.103671673434224,19.54716150028555,19.800742372800652
Prot_0200,22.972143091290874,22.70542587808834,23.248385913725528,22.98310987274836,22.993308200698248,23.174463888179947,23.067930052278914,22.718728079418945,22.82618517873436,23.28290240956319
Prot_0201,21.798495992392265,21.59234359954144,22.29938747519727,21.487236390160596,21.829993834563066,21.83669026989429,21.703864689975436,21.45884139508103,21.227177910014994,21.666516651726024
Prot_0202,20.80136116420819,19.84711893295265,20.3414391579986,20.299074163146567,20.2841423117113,20.05455996209509,19.67177429340022,20.36878868673621,20.303872918018893,20.066044194261092
Prot_0203,19.669310456350228,20.121545176704373,20.22785849019559,19.87605591195001,19.25718264070794,20.014434825385777,19.63798165337304,19.56526501106737,19.398499173452695,19.85352193484147
Prot_0204,18.58585691824323,18.495609493674433,18.423528442416785,18.31645290553468,18.86975983539101,18.935558387237613,18.43591842575608,18.70854185325599,18.360231590408834,18.597146492096094
Prot_0205,19.382650867396663,19.711019337346304,20.04858451490823,20.10762203866216,20.18827048759837,19.26704927827552,19.474942249564002,19.798427963798854,19.52497081699196,20.007233615117553
Prot_0206,20.475457281767408,20.693468057394732,20.75078404062427,21.0023753261297,21.08102810397931,20.75691776907501,20.474401142232583,21.16024870581487,21.162532001805292,20.661037122884167
Prot_0207,19.68856086632048,20.161400437152945,20.4134851516726,19.940387448440983,19.6099789136871,19.696351168037157,19.888677733725828,19.955067908616897,19.872188614735062,19.32596388263434
Prot_0208,20.88346933612481,21.45364593577462,21.830289350697594,21.573097547401073,21.463384275409844,21.101544276214472,21.227929166681054,21.370531536520957,20.93021335178025,21.10547534644633
Prot_0209,22.59391996042443,22.884954574843952,23.088229293066266,23.0451578349016,23.13091626321652,23.03277538501657,22.896648388994567,23.013897764750205,22.865750443301344,23.06038122932716
Prot_0210,20.26968097589819,20.440568364865406,20.295712969203787,20.203700639271574,19.65996079021642,20.228503687192834,20.133074470119414,20.64571330305914,20.396171617600576,20.17152410386613
Prot_0211,23.202385230142184,22.77929903447184,23.437741703477393,23.328456347014313,22.440106895627256,22.901439495101066,22.74396293686148,23.14354905356569,23.265800231200085,23.109346429910754
Prot_0212,20.264320768383964,20.024059570265834,20.62017702043369,20.070521558479147,20.398873800312284,20.848424180936348,20.83012739636277,20.423934966784586,20.17914807851331,20.307635890897682
Prot_0213,19.6845812220047,19.1325047145271,19.814913559176638,19.625440908703652,19.640788014076787,19.95205536984974,19.638270552361778,20.348957912038166,19.63068597745841,19.266960226625386
Prot_0214,21.730405300616315,22.510888646802297,21.649211362033377,21.633509568791222,22.024987830930797,22.583177513694263,21.8159627728692,22.186520852685803,21.820674901003375,22.268154238565973
Prot_0215,22.087757118568096,21.931667675653944,21.599033744744265,21.34646376175442,21.74200887439101,22.16784705337963,21.94042795167976,22.176307861862963,21.374955232644297,21.911065492913266
Prot_0216,20.44348176623031,20.093768794765797,20.12378676178737,19.950460056197077,20.013171319288976,20.240164557392234,19.784701338236548,20.070963256017823,19.978474355499785,20.327097783161552
Prot_0217,24.664192949427214,25.08433543835282,24.727214850838145,24.82995651740843,24.871180448761944,24.77765185400032,24.755276710726218,25.223591077000737,24.276346975809787,24.9477946482634
Prot_0218,21.17946300176577,21.395082354248128,21.395309150813016,21.436212496525137,20.93623735620256,20.342446876003734,21.247215158043655,20.385900875893924,21.479579676828624,21.013195277324503
Prot_0219,19.985106820207772,20.13888075828129,20.185040142190953,20.276175265768106,20.621846156731397,20.095837458056966,20.125480970261616,20.183150767007685,20.827543110280978,19.995914924850926
Prot_0220,20.376690345399666,20.77071528894851,20.463594203488228,20.940060832200974,20.783254710048045,20.646933955506665,21.06255508684606,20.786577068127393,20.492916325131034,20.681011722028813
Prot_0221,20.287680108281606,21.129740840798103,20.924709057925106,20.895142733977973,20.989342172473023,20.3724369431096,20.503172942903625,20.132441340664336,21.262134314477326,20.513534252455145
Prot_0222,19.61629147733507,18.961508547052638,19.216765382054444,18.306624857133894,19.534355579452757,18.98836283131242,18.943626595347233,19.491455238723596,19.19248384215182,19.300246156075186
Prot_0223,19.485360284283242,19.769408420402936,19.622424803247462,18.76590050271128,19.6568977584132,19.258314089002674,19.097836870208493,19.208480092660565,19.112010821575144,18.98980912249453
Prot_0224,18.68043569448537,18.549314192728534,19.103080859154392,19.016836882808956,18.569886252857653,18.541538063044783,19.12491977317983,18.64285259649024,18.983655137177045,19.092707409574153
Prot_0225,18.978997966401177,19.2135095241075,18.955563767162918,18.855071908084053,19.114105309243023,19.23866954468204,18.655057117874023,18.510433346343152,19.158403864074593,18.93284850382536
Prot_0226,19.93391118964192,20.134047239797443,20.706077324743873,19.99686757943118,20.933424800405238,20.048570505428877,20.41147627010225,20.474957608117112,20.328917912495868,20.538344107706425
Prot_0227,20.924600881714724,20.98188780056677,21.192612234923246,21.02075804407131,21.31239805014408,20.138100969700286,21.576183415894782,21.32899195668678,20.696890762462004,21.00184464381142
Prot_0228,20.030582685390982,20.4679453763297,20.430790511788654,19.884464926393544,20.565000222588182,20.134867038900936,19.728805799487173,20.036909808557503,19.811387907710184,19.88469664133097
Prot_0229,18.9318660127692,18.896386008504845,18.543454290983725,18.965081785566223,18.892162077006176,19.115010364576165,18.55688765726736,19.226314797287923,18.722706781825856,18.982482225225908
Prot_0230,20.521067490421636,20.260539009359718,20.663023956857373,20.59672088426425,20.663896558883295,20.510475638776516,20.595913510134118,20.31119748221136,19.873882259376018,20.552382034276132
