,log2_fc,t_stat,p_value,q_value,is_planted,planted_fc
Prot_0280,0.2712537277778715,1.319428143332663,0.23306842624680058,0.8492787331945182,False,0.0
Prot_0281,-0.11390668940976312,-0.4799042499256277,0.6509637353004614,0.9489267278432381,False,0.0
Prot_0282,-0.2415134902202709,-1.642019596756565,0.1585821406236076,0.7845957133062654,False,0.0
Prot_0283,-0.12086636324370303,-0.6687178278980298,0.5259305426855228,0.9410113144346971,False,0.0
Prot_0284,-0.206101871242641,-1.2161584518955548,0.28486298624356154,0.8746110428423496,False,0.0
Prot_0285,-0.17250870326353152,-1.232489075379659,0.25802895029462447,0.8679452118981401,False,0.0
Prot_0286,-0.000914748959491618,-0.00444296954110206,0.9965733720031824,0.9985705130292409,False,0.0
Prot_0287,-0.27730190116238873,-1.9364836358167201,0.09480366235677082,0.6919975354508818,False,0.0
Prot_0288,-0.013479199777599149,-0.0720242582923209,0.9444321582990403,0.9902959790901853,False,0.0
Prot_0289,-0.13365610460173016,-0.4825643336459744,0.642390302835975,0.948767068079079,False,0.0
Prot_0290,-0.17266682431374036,-0.9926953682857982,0.36134361773952095,0.9048978703688811,False,0.0
Prot_0291,0.12418460724900982,0.973261085514281,0.3722475707931307,0.9079209043734896,False,0.0
Prot_0292,-0.16878271278783075,-0.6396909268821209,0.5523808819993454,0.9425610066834662,False,0.0
Prot_0293,0.13951640347771033,0.6676362087947826,0.5374181606972268,0.9410113144346971,False,0.0
Prot_0294,-0.19343335636603953,-1.180344870458812,0.27755589330119634,0.8699635175196073,False,0.0
Prot_0295,-0.06850541295753843,-0.43228246256671093,0.6770301588350844,0.9583597202604212,False,0.0
Prot_0296,0.013579312115766129,0.0633650886545708,0.9521305937459088,0.9923434974522692,False,0.0
Prot_0297,-0.17820848118431343,-1.2624004119103263,0.24526255414737275,0.8620827913791661,False,0.0
Prot_0298,-0.22530201037145403,-1.7304973223960776,0.12227734098337778,0.7274667024478162,False,0.0
Prot_0299,-0.1622168668973849,-1.2777022337907018,0.23747790736993143,0.84965262028598,False,0.0
Prot_0300,-0.14209908830438422,-0.926095969724103,0.3830582694130457,0.9122874543095036,False,0.0
Prot_0301,0.06979761457242617,0.2730284846994265,0.792052086951371,0.9715028536384469,False,0.0
Prot_0302,-0.0621288753030278,-0.35391381089252333,0.7383176930466882,0.961953391743131,False,0.0
Prot_0303,-0.14066104251489264,-0.7351195168704803,0.4844004167205589,0.925311206725041,False,0.0
Prot_0304,0.07802212777157536,0.47604735995306907,0.648972882438347,0.9489267278432381,False,0.0
Prot_0305,0.009780161698671463,0.03790828374106324,0.9706908839381069,0.9930628019056806,False,0.0
Prot_0306,0.06800365517665696,0.23229996232357494,0.8221872109680011,0.9763332517611649,False,0.0
Prot_0307,-0.08612410052636221,-0.4092165184678383,0.6973829012974945,0.9583597202604212,False,0.0
Prot_0308,0.21709156386840078,1.1090558893033637,0.2997074191424562,0.878980191451493,False,0.0
Prot_0309,0.26684167258348346,1.375561067441611,0.21480630347626126,0.8365734373858323,False,0.0
Prot_0310,0.041483325069076926,0.2168697596972745,0.8338700089319203,0.9763332517611649,False,0.0
Prot_0311,-0.029342906073072328,-0.13159899685191018,0.8996471435527162,0.9895722093832076,False,0.0
Prot_0312,0.1014293925966534,0.5419411176159111,0.6031912798779865,0.9438905148362504,False,0.0
Prot_0313,-0.130103473140192,-0.5530654026639307,0.6036659846874464,0.9438905148362504,False,0.0
Prot_0314,0.09588307180834477,0.669116321055922,0.5225522674438814,0.9408357354885072,False,0.0
Prot_0315,-0.38922064623285735,-1.7300329521716025,0.15432616166265717,0.7735647201135697,False,0.0
Prot_0316,-0.12533623407546202,-0.8125866206378576,0.44017277487102424,0.9134467063093757,False,0.0
Prot_0317,0.23948010722291713,2.49564442625418,0.03808776389908893,0.4644849255986455,False,0.0
Prot_0318,-0.08644346103003286,-0.701384486087547,0.5061497121339783,0.9367335355944284,False,0.0
Prot_0319,-0.24526123787505938,-1.9721169317849407,0.09316597888565221,0.6888567659383729,False,0.0
Prot_0320,0.1076878904651295,0.9399319262586788,0.3940565486948962,0.9134467063093757,False,0.0
Prot_0321,-0.2294977850428772,-1.043592263589428,0.34050659531791366,0.9018223930130437,False,0.0
Prot_0322,-0.06996331195129102,-0.3317928185552553,0.7496391396368638,0.9639682194291932,False,0.0
Prot_0323,-0.39701914454855824,-1.2583412146960222,0.25053151411355623,0.8679452118981401,False,0.0
Prot_0324,-0.28264904484646536,-2.146058637008375,0.06436752285943809,0.5931784910833503,False,0.0
Prot_0325,0.020264872052027982,0.08773872033952884,0.9328935785558855,0.9902959790901853,False,0.0
Prot_0326,-0.05270292551870526,-0.2497955204230461,0.8091518044624282,0.9734773569262598,False,0.0
Prot_0327,0.12910405431308902,0.7596275774297322,0.469852162544512,0.9159313857294293,False,0.0
Prot_0328,-0.012877535867627188,-0.08502986805755047,0.9343480752759288,0.9902959790901853,False,0.0
Prot_0329,0.06816765874287611,0.5053251567564717,0.6270285223079449,0.945474495242806,False,0.0
Prot_0330,0.07826501578424683,0.5862898971668876,0.579366707933548,0.9425610066834662,False,0.0
Prot_0331,0.24962003032968028,1.408568930177544,0.2054544885008176,0.8365734373858323,False,0.0
Prot_0332,0.22194874171687218,0.9466997596298802,0.3882494781947867,0.9122874543095036,False,0.0
Prot_0333,-0.012735150608744306,-0.04479359943559175,0.9654080975814352,0.9927075553536608,False,0.0
Prot_0334,-0.09938233327491375,-0.4480281047619252,0.6673017763882992,0.9549468013282851,False,0.0
Prot_0335,0.08615255602015282,0.3959212865639717,0.7076548683167232,0.9583597202604212,False,0.0
Prot_0336,-0.016982021950365578,-0.09973857682496001,0.9230731243265137,0.9902959790901853,False,0.0
Prot_0337,0.42156156824639623,2.090070820093184,0.08143699138755923,0.6437706829056066,False,0.0
Prot_0338,0.08481054538349042,0.4259864402220714,0.6816363551351756,0.9583597202604212,False,0.0
Prot_0339,-0.1854731428075027,-0.6223679656026353,0.5511016830721542,0.9425610066834662,False,0.0
Prot_0340,0.14623879356840774,0.9372949929296231,0.3760488561456823,0.9094432961455018,False,0.0
Prot_0341,0.19589502213630539,1.5589445098979153,0.16123441908443753,0.7845957133062654,False,0.0
Prot_0342,-0.03711762764558557,-0.1334806198636591,0.8971163202957655,0.9895722093832076,False,0.0
Prot_0343,0.03155531103398346,0.20641282529717786,0.8432690851802468,0.9776846614891976,False,0.0
Prot_0344,0.13592539348566035,1.5731374108909983,0.15474631363488536,0.7737315681744268,False,0.0
Prot_0345,-0.42334042377848746,-1.7306917402439772,0.12715649212638563,0.7350086250080095,False,0.0
Prot_0346,-0.0407965385498521,-0.23502960121167726,0.8222488944958936,0.9763332517611649,False,0.0
Prot_0347,0.2780175197287207,2.3038803247834516,0.051621357089864255,0.5454959466430384,False,0.0
Prot_0348,-0.09380645548457522,-0.4249991549843365,0.6828402132863103,0.9583597202604212,False,0.0
Prot_0349,0.12680425706732024,0.6758260613412987,0.5223095574523449,0.9408357354885072,False,0.0
Prot_0350,0.07038055604208182,0.5296348360121698,0.6140453413597227,0.9438905148362504,False,0.0
Prot_0351,-0.1598659742821411,-1.0638718482872165,0.32617232565937043,0.898703679819988,False,0.0
Prot_0352,-0.10559634324279799,-0.5403484244636562,0.6054383621293791,0.9438905148362504,False,0.0
Prot_0353,-0.1926209263569909,-0.9833197465847295,0.3624115970827369,0.9048978703688811,False,0.0
Prot_0354,0.007675793134602316,0.04663170190335922,0.9640617077748797,0.9923434974522692,False,0.0
Prot_0355,-0.08263118246823353,-0.4052140228835883,0.7018592391506062,0.9583597202604212,False,0.0
Prot_0356,-0.030347058423974005,-0.1588202803496177,0.8798737754649111,0.9880671257326346,False,0.0
Prot_0357,0.10711540579770684,0.4533345676819119,0.6631382721949379,0.9534698378072436,False,0.0
Prot_0358,0.026435438767986597,0.14906082791550562,0.8853246914029842,0.9891953105711607,False,0.0
Prot_0359,0.15346782377613266,1.1380024012101786,0.28894322596838123,0.8758371417033256,False,0.0
Prot_0360,-0.11691707839201015,-0.4857853946522228,0.6446719597056946,0.9489267278432381,False,0.0
Prot_0361,0.039894908826589415,0.2512723361959871,0.8082020331438238,0.9732206498191738,False,0.0
Prot_0362,-0.10482036495247371,-0.7126931401080836,0.49805921518575347,0.9367335355944284,False,0.0
Prot_0363,0.4969371534678686,3.325544636173751,0.01773089924913221,0.2930727148616894,False,0.0
Prot_0364,0.0731624332845513,0.28360092031191747,0.7872623456914589,0.9715028536384469,False,0.0
Prot_0365,0.17311802034073764,0.8539917432978122,0.43478499426086514,0.9134467063093757,False,0.0
Prot_0366,-0.11613667773280056,-0.5985944824090416,0.5739131266969368,0.9425610066834662,False,0.0
Prot_0367,0.21271139841889664,0.8218785220223859,0.4399261761891935,0.9134467063093757,False,0.0
Prot_0368,0.250423291116487,1.321739554444583,0.22783213377257044,0.8482769137345987,False,0.0
Prot_0369,-0.015539849400916239,-0.19570306106854116,0.8530182540907568,0.9810445705471613,False,0.0
Prot_0370,-0.1533048070909473,-0.8224046952047008,0.4387033690514507,0.9134467063093757,False,0.0
Prot_0371,0.06978180094693442,0.36897525009423215,0.7217215985162323,0.9589201095725909,False,0.0
Prot_0372,0.13821192705836793,0.8192520409322648,0.43934467878259154,0.9134467063093757,False,0.0
Prot_0373,0.30915743265306617,1.3522011496049573,0.21383220073387174,0.8365734373858323,False,0.0
Prot_0374,-0.1367591379191211,-0.7630914936382233,0.46939886184747537,0.9159313857294293,False,0.0
Prot_0375,-0.014182402351003986,-0.10065757818779415,0.923226385806228,0.9902959790901853,False,0.0
Prot_0376,0.15928664773835166,0.6863018758340476,0.5287823593847316,0.9410113144346971,False,0.0
Prot_0377,0.06874615431612341,0.4561887964897159,0.6636815618143367,0.9534878464568437,False,0.0
Prot_0378,0.09346523938410911,0.3768563087878441,0.7177874566046322,0.9583597202604212,False,0.0
Prot_0379,0.051878717981796996,0.20948807366854913,0.8417361186864498,0.9776846614891976,False,0.0
Prot_0380,0.29179968775686405,2.934852906588234,0.018861470055976392,0.30323558818145957,False,0.0
Prot_0381,-0.1012703033226714,-0.5996900784469728,0.5657201880083282,0.9425610066834662,False,0.0
Prot_0382,-0.12787091186056188,-1.1643150759771874,0.27884773501457827,0.8699635175196073,False,0.0
Prot_0383,0.24493499883987369,1.9165929537920827,0.09386712259941465,0.6888567659383729,False,0.0
Prot_0384,0.13849209902565462,0.958015723773773,0.36611056434155237,0.9066738732985845,False,0.0
Prot_0385,0.01871967094504967,0.1032857727701047,0.9204341504845319,0.9902959790901853,False,0.0
Prot_0386,-0.17493636269347235,-1.3528037525318086,0.2131586464838544,0.8365734373858323,False,0.0
Prot_0387,-0.21567401159581223,-0.8408740877534893,0.4324928760624976,0.9134467063093757,False,0.0
Prot_0388,-0.04847414676790507,-0.2559510086810994,0.8045869130866679,0.9729126332265993,False,0.0
Prot_0389,-0.40602644292007284,-3.244170108691107,0.017981460280248964,0.29477803738113056,False,0.0
Prot_0390,0.28624208816025387,1.210721184043938,0.26302962738714325,0.8679452118981401,False,0.0
Prot_0391,0.4047890245634207,3.25477008561262,0.021780890370502334,0.33253267741224934,False,0.0
Prot_0392,-0.008431162002001003,-0.052094296968585155,0.9600190725354534,0.9923434974522692,False,0.0
Prot_0393,-0.21426328701956265,-1.2849104962718123,0.25024682971662465,0.8679452118981401,False,0.0
Prot_0394,0.2739736458958113,1.5565970313479849,0.16200710629594392,0.7864422635725433,False,0.0
Prot_0395,-0.35653643047199424,-2.0138675821115104,0.10706719915390991,0.7043894681178284,False,0.0
Prot_0396,-0.2417879466089765,-1.6553046739344934,0.13889506146350425,0.7559583694225778,False,0.0
Prot_0397,-0.19583026030416306,-1.0603386690208674,0.3356621965152543,0.9018223930130437,False,0.0
Prot_0398,-0.14431223619250488,-0.8410529840858915,0.42918974042124225,0.9134467063093757,False,0.0
Prot_0399,0.10119308543099947,0.602833028276063,0.5643043752478093,0.9425610066834662,False,0.0
Prot_0400,0.3032692730334823,1.778081842181189,0.1406968897210297,0.7601259389049403,False,0.0
Prot_0401,0.1444082243695135,1.7173127335592495,0.14347106588361058,0.76133468966143,False,0.0
Prot_0402,0.6297747968503131,3.608689629588306,0.007328102118205657,0.15427583406748752,False,0.0
Prot_0403,-0.0008779142063524148,-0.004777115884142336,0.9963463069132132,0.9985705130292409,False,0.0
Prot_0404,0.09417431358077266,0.5965638331074256,0.5775737074863976,0.9425610066834662,False,0.0
Prot_0405,0.04570216761385382,0.2775548936468378,0.7887148988724273,0.9715028536384469,False,0.0
Prot_0406,0.004290472824212799,0.02857676680994597,0.9782776760951422,0.9960061066597242,False,0.0
Prot_0407,-0.1825779515670085,-1.2816057741309934,0.23962864898339195,0.8512563018948205,False,0.0
Prot_0408,-0.36140519558563966,-2.6381109774120293,0.030606773100652452,0.41641868164153,False,0.0
Prot_0409,0.1073517583822472,0.5827359779624763,0.5779225729205167,0.9425610066834662,False,0.0
Prot_0410,0.27759637648692603,1.8633691921573226,0.10184921444818922,0.6978492346792694,False,0.0
Prot_0411,0.22599963855309113,1.2727959277128769,0.25050650633101085,0.8679452118981401,False,0.0
Prot_0412,0.07179697678138552,0.287773490909346,0.7863452846465537,0.9715028536384469,False,0.0
Prot_0413,0.004158931134686128,0.024736469665107688,0.9809607047527644,0.9960061066597242,False,0.0
Prot_0414,-0.3127693591732772,-2.4650547870976873,0.042988502941777924,0.491297176477462,False,0.0
Prot_0415,-0.04764775849032432,-0.23278134029239497,0.82307703763398,0.9763332517611649,False,0.0
Prot_0416,0.14042290285908976,0.8925457744039456,0.40147917860082777,0.9134467063093757,False,0.0
Prot_0417,0.38189575516177854,2.1972952998431095,0.07777771806304751,0.6416272553691502,False,0.0
Prot_0418,0.19858949370127732,0.7956447317506224,0.45483332882880634,0.9159313857294293,False,0.0
Prot_0419,0.21966943681417206,1.3197838062425131,0.223829791995526,0.8482769137345987,False,0.0
Prot_0420,-0.17436108146621265,-1.282860968413441,0.24071042302661436,0.8535830603780652,False,0.0
Prot_0421,0.5026519750413385,2.135481564066379,0.06524963401916853,0.5931784910833503,False,0.0
Prot_0422,-0.0056341070872107935,-0.019472361996480798,0.9849762445087511,0.9968717691833062,False,0.0
Prot_0423,0.010366738867652714,0.04113560987428398,0.9682150455451296,0.993060511199646,False,0.0
Prot_0424,0.003238628557237888,0.022031183559768356,0.9831263399140402,0.9960061066597242,False,0.0
Prot_0425,-0.08910009340925029,-0.4176359279589145,0.6872670784509283,0.9583597202604212,False,0.0
Prot_0426,0.014211259696978118,0.221056061930605,0.8306404737736819,0.9763332517611649,False,0.0
Prot_0427,-0.025885520080734636,-0.10719726777172797,0.9174082335918863,0.9902959790901853,False,0.0
Prot_0428,-0.16988347945239468,-0.45616665571296056,0.6628856693925342,0.9534698378072436,False,0.0
Prot_0429,-0.024976087410681913,-0.11357581539536034,0.9125291982648982,0.9895722093832076,False,0.0
Prot_0430,-0.20639327087818415,-1.0376071125985016,0.3310699344108335,0.9018223930130437,False,0.0
Prot_0431,0.09288849275699107,0.4260073920380071,0.6829728424616486,0.9583597202604212,False,0.0
Prot_0432,0.17420237207549505,0.7538976983223608,0.4763556965487147,0.9178337120399126,False,0.0
Prot_0433,0.1467590493761044,1.025403547089536,0.3405013747044135,0.9018223930130437,False,0.0
Prot_0434,-0.07112448325974796,-0.430476435167806,0.6782161060957501,0.9583597202604212,False,0.0
Prot_0435,-0.14364386921095829,-0.6507748967322708,0.535803103135644,0.9410113144346971,False,0.0
Prot_0436,-0.17357284428041098,-0.8712903305674622,0.4107208960388583,0.9134467063093757,False,0.0
Prot_0437,-0.15602992908370084,-0.49589009687194374,0.6385335237003362,0.9480824405350204,False,0.0
Prot_0438,-0.15203156316530908,-0.7495658133667156,0.47502453144394763,0.9170357749883159,False,0.0
Prot_0439,-0.06329040021781651,-0.37558078765912967,0.7171911560192867,0.9583597202604212,False,0.0
Prot_0440,-0.0812178237435397,-0.41221149616632125,0.6925914273182112,0.9583597202604212,False,0.0
Prot_0441,-0.30418011367495623,-1.4840310477737946,0.17818697933389865,0.8341504321662914,False,0.0
Prot_0442,-0.11314108638739029,-0.6420320450204915,0.5390583545505488,0.9424097107527079,False,0.0
Prot_0443,0.42807057107193813,2.601497889050009,0.034949079545992655,0.441872770536359,False,0.0
Prot_0444,0.025350569276564983,0.18593210272356184,0.8575877928278398,0.983868095769937,False,0.0
Prot_0445,-0.17050507439448026,-0.787199258700321,0.4541876612926746,0.9159313857294293,False,0.0
Prot_0446,-0.13268977410541538,-0.5872540149878798,0.5735092455892485,0.9425610066834662,False,0.0
Prot_0447,-0.0639026607138895,-0.3337238653172654,0.7486347255414586,0.9639682194291932,False,0.0
Prot_0448,0.1989810123568958,1.558992073683062,0.1585141437316072,0.7845957133062654,False,0.0
Prot_0449,-0.3449515091810831,-2.3052141253791887,0.05465276085091609,0.5561603827123842,False,0.0
Prot_0450,0.18899730243821367,0.9698013954373866,0.3667524176106819,0.9066738732985845,False,0.0
Prot_0451,0.08294834919387029,0.32567140963258356,0.7531395925241274,0.9639682194291932,False,0.0
Prot_0452,-0.08071729057009591,-0.5692731069320196,0.5933901221386908,0.9438905148362504,False,0.0
Prot_0453,0.17640352962744998,0.7952365560497945,0.4526389714032085,0.9159313857294293,False,0.0
Prot_0454,0.1515819959317426,1.3875033606760232,0.20298996176352607,0.8365734373858323,False,0.0
Prot_0455,-0.2582738202823336,-2.252644494614191,0.05909711964560714,0.5690673797674729,False,0.0
Prot_0456,0.34825301306224077,1.9307243599137334,0.09002317978045297,0.6822615268583504,False,0.0
Prot_0457,0.024144752442058603,0.13646709551104952,0.8950897448949465,0.9891953105711607,False,0.0
